id	name	namespace	CTAffiliated	BrainAffiliated	def
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	biological_process	F		The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome. [GOC:go_curators]
GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	biological_process	F		The chemical reactions and pathways resulting in the breakdown of a protein or peptide covalently tagged with ubiquitin, via the multivesicular body (MVB) sorting pathway; ubiquitin-tagged proteins are sorted into MVBs, and delivered to a lysosome/vacuole for degradation. [GOC:jl, PMID:11511343]
GO:0043200	response to amino acid	biological_process	F		Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amino acid stimulus. An amino acid is a carboxylic acids containing one or more amino groups. [GOC:ef, GOC:mlg]
GO:0043254	regulation of protein-containing complex assembly	biological_process	F		Any process that modulates the frequency, rate or extent of protein complex assembly. [GOC:jl]
GO:0043278	response to morphine	biological_process	F		Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a morphine stimulus. Morphine is an opioid alkaloid, isolated from opium, with a complex ring structure. [GOC:ef, GOC:jl]
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	biological_process	F		Any process that activates or increases the activity of a cysteine-type endopeptidase involved in the apoptotic process. [GOC:jl, GOC:mtg_apoptosis]
GO:0043303	mast cell degranulation	biological_process	F		The regulated exocytosis of secretory granules containing preformed mediators such as histamine, serotonin, and neutral proteases by a mast cell. [ISBN:0781735149]
GO:0043330	response to exogenous dsRNA	biological_process	F		Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an exogenous double-stranded RNA stimulus. [GOC:go_curators]
GO:0043388	positive regulation of DNA binding	biological_process	F		Any process that increases the frequency, rate or extent of DNA binding. DNA binding is any process in which a gene product interacts selectively with DNA (deoxyribonucleic acid). [GOC:dph, GOC:jl, GOC:tb]
GO:0043392	negative regulation of DNA binding	biological_process	F		Any process that stops or reduces the frequency, rate or extent of DNA binding. DNA binding is any process in which a gene product interacts selectively with DNA (deoxyribonucleic acid). [GOC:dph, GOC:jl, GOC:tb]
GO:0043393	regulation of protein binding	biological_process	F		Any process that modulates the frequency, rate or extent of protein binding. [GOC:go_curators]
GO:0043401	steroid hormone mediated signaling pathway	biological_process	F		The series of molecular signals mediated by a steroid hormone binding to a receptor. [PMID:12606724]
GO:0043406	positive regulation of MAP kinase activity	biological_process	F		Any process that activates or increases the frequency, rate or extent of MAP kinase activity. [GOC:dph, GOC:go_curators]
GO:0043407	negative regulation of MAP kinase activity	biological_process	F		Any process that stops, prevents, or reduces the frequency, rate or extent of MAP kinase activity. [GOC:dph, GOC:go_curators]
GO:0043408	regulation of MAPK cascade	biological_process	F		Any process that modulates the frequency, rate or extent of signal transduction mediated by the MAP kinase (MAPK) cascade. [GOC:go_curators]
GO:0043409	negative regulation of MAPK cascade	biological_process	F		Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction mediated by the MAPKKK cascade. [GOC:go_curators]
GO:0043410	positive regulation of MAPK cascade	biological_process	F		Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the MAPK cascade. [GOC:go_curators]
GO:0043433	negative regulation of DNA-binding transcription factor activity	biological_process	F		Any process that stops, prevents, or reduces the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription. [GOC:jl]
GO:0043434	response to peptide hormone	biological_process	T		Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide hormone stimulus. A peptide hormone is any of a class of peptides that are secreted into the blood stream and have endocrine functions in living animals. [PMID:11027914, PMID:15134857, Wikipedia:Peptide_hormone]
GO:0043473	pigmentation	biological_process	F		The accumulation of pigment in an organism, tissue or cell, either by increased deposition or by increased number of cells. [GOC:jl]
GO:0043484	regulation of RNA splicing	biological_process	F		Any process that modulates the frequency, rate or extent of RNA splicing, the process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA. [GOC:jl]
GO:0043488	regulation of mRNA stability	biological_process	F		Any process that modulates the propensity of mRNA molecules to degradation. Includes processes that both stabilize and destabilize mRNAs. [GOC:jl]
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	biological_process	F		An intracellular signaling cassette that starts with phosphatidylinositol 3-kinase (PI3K) activation, production of phosphatidylinositol 3-phosphate (PI3P), activation of PDK1, which recruits and ending with the activation of protein kinase B (PKB, also known as Akt). PI3K is activated by cell surface receptors. Note that PTEN is an inhibitor of the pathway. [PMID:20517722, PMID:22952397]
GO:0043507	positive regulation of JUN kinase activity	biological_process	F		Any process that activates or increases the frequency, rate or extent of JUN kinase activity. [GOC:jl]
GO:0043524	negative regulation of neuron apoptotic process	biological_process	T	T	Any process that stops, prevents, or reduces the frequency, rate or extent of cell death by apoptotic process in neurons. [GOC:go_curators, GOC:mtg_apoptosis]
GO:0043525	positive regulation of neuron apoptotic process	biological_process	T	T	Any process that activates or increases the frequency, rate or extent of cell death of neurons by apoptotic process. [GOC:go_curators, GOC:mtg_apoptosis]
GO:0043536	positive regulation of blood vessel endothelial cell migration	biological_process	T		Any process that activates or increases the frequency, rate or extent of the migration of the endothelial cells of blood vessels. [GOC:go_curators]
GO:0043537	negative regulation of blood vessel endothelial cell migration	biological_process	T		Any process that stops, prevents, or reduces the frequency, rate or extent of the migration of the endothelial cells of blood vessels. [GOC:go_curators]
GO:0043542	endothelial cell migration	biological_process	T		The orderly movement of an endothelial cell into the extracellular matrix to form an endothelium. [GOC:go_curators]
GO:0043547	positive regulation of GTPase activity	biological_process	F		Any process that activates or increases the activity of a GTPase. [GOC:jl, GOC:mah]
GO:0043552	obsolete positive regulation of phosphatidylinositol 3-kinase activity	biological_process	F		OBSOLETE. Any process that activates or increases the frequency, rate or extent of phosphatidylinositol 3-kinase activity. [GOC:bf]
GO:0043588	skin development	biological_process	T		The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue. [GOC:jl, UBERON:0002097]
